30296 1
30310 1
30328 1
30359 1
30368 1
30525 1
30527 1
30529 1
30531 1
30851 1
30853 1
31014 2
31015 2
31017 2
31018 2
31020 2
31052 1
31054 1
31056 1
31585 2
31597 2
31613 2
31627 2
31634 2
33242 2
33243 2
33245 2
33248 1
33249 2
33250 2
33251 2
33253 2
33256 2
33258 2
33261 2
33266 1
33267 2
33268 2
33274 2
33275 2
33280 2
33286 2
33293 2
33295 2
33297 2
33298 2
33303 2
33310 2
33321 2
33370 2
33372 2
33373 1
33376 2
33381 2
33442 1
33443 2
33447 2
33448 2
33450 1
33451 2
33452 2
33453 2
33455 2
33458 2
33461 2
33462 2
33476 2
33478 2
33487 2
33488 2
33492 2
33504 2
33524 2
33528 2
33530 2
33560 2
33565 2
33613 2
33614 2
33616 2
33618 2
33673 2
33674 2
33681 2
33685 2
33686 1
33696 2
33707 2
33727 2
33793 2
33798 2
33843 2
33868 2
33873 2
33883 2
33890 2
33906 2
33924 2
33926 1
33936 2
33938 2
33940 2
34011 2
34014 2
34019 2
34022 2
34028 2
34039 2
34042 1
34044 2
34098 2
34126 2
34130 2
34135 2
34146 2
34249 2
34274 2
34277 2
34281 2
34289 2
34292 2
34294 2
34373 2
34376 2
34384 2
34397 2
34403 2
34470 2
34484 2
34487 2
34497 2
34499 2
34521 2
34551 2
34559 2
34569 2
34578 2
34651 2
34655 2
34660 2
34672 2
34678 2
34683 2
34685 2
34689 2
34691 2
34706 2
34728 2
34744 2
34746 2
34747 2
34748 2
34771 2
34774 2
34807 2
34864 2
34869 2
34882 2
34885 2
34895 2
34901 2
34944 2
34948 2
34956 2
34959 2
34971 2
35009 2
35013 2
35020 2
35149 2
35157 2
35453 2
35461 2
35466 2
35468 2
35588 2
35590 2
35718 2
35751 2
35760 2
35768 2
35801 2
35802 2
35813 2
35899 2
36335 2
36359 2
36367 2
36405 2
36414 2
36449 2
36968 2
36986 2
36995 2
37031 2
37042 2
37780 2
37804 2
37813 2
37857 2
37865 2
37866 2
37873 2
37881 2
37886 2
37892 2
37899 2
38297 2
39564 2
39569 2
39745 1
41376 2
41377 1
41379 2
41381 2
41386 2
41388 2
41389 2
41405 2
41480 2
41482 2
41485 2
41488 2
41533 1
41535 2
41565 2
41611 2
41637 2
41641 2
41647 2
41653 2
41765 2
41831 2
41835 2
41839 2
41933 2
41937 2
42011 2
42084 2
42085 2
42087 2
42090 2
42111 2
42184 2
42514 2
42575 2
42849 2
42889 2
43141 2
43142 2
43175 2
43180 2
43498 2
43552 2
43555 2
43559 2
43564 2
44588 2
46035 2
46038 2
46199 2
46511 2
46655 1
48271 1
48272 2
48276 2
48280 2
48281 2
48286 2
48297 2
48298 2
48299 2
48302 2
48313 2
48314 2
48334 2
48335 2
48337 2
48366 2
48395 2
48396 2
48403 2
48407 2
48418 2
48429 2
48449 2
48492 2
48547 2
48551 2
48552 2
48553 2
48555 2
48560 2
48561 2
48572 2
48573 1
48575 2
48612 2
48616 2
48621 2
48632 2
48695 2
48698 2
48699 2
48707 2
48708 2
48710 2
48744 2
48747 2
48755 2
48795 2
48811 2
48812 2
48826 2
48834 2
48906 2
48909 2
48925 2
48927 2
48991 2
48992 2
48993 2
49003 2
49032 2
49115 2
49355 2
49356 2
49357 2
49364 2
49383 2
49439 2
49476 2
49641 2
49642 2
49643 2
49650 2
49670 2
49704 2
49969 2
49970 2
49971 2
50371 2
50372 2
50409 2
50411 2
50454 2
51218 2
51922 2
52448 2
52449 2
53967 2
53969 2
54031 2
54033 2
54149 2
54153 2
54155 2
55308 1
56405 2
56409 2
56541 2
56546 2
56557 2
56587 2
56806 2
56813 0
56841 2
56916 2
56919 2
56994 2
57008 2
57175 2
57375 0
57381 2
57384 2
57502 2
57673 2
57682 2
57685 2
57803 2
58104 2
59082 2
59090 2
59232 2
59348 2
59534 1
59647 2
59819 2
60908 2
60911 2
61176 2
61179 2
61182 2
61291 2
61294 2
61297 2
61953 2
61956 1
61957 1
61962 2
61974 2
61993 2
62028 2
62032 2
62034 2
62036 2
62043 1
62045 2
62057 1
62059 2
62061 2
62124 2
62128 2
62133 2
62144 2
62179 2
62186 2
62187 2
62189 2
62192 2
62195 2
62209 2
62210 2
62214 2
62217 2
62220 2
62277 2
62281 2
62292 2
62312 2
62317 2
62319 2
62328 2
62330 2
62332 2
62362 2
62387 2
62390 2
62398 2
62525 2
62531 2
62532 2
62534 2
62540 2
62544 2
62595 2
62601 2
62605 2
62617 2
62619 2
62621 2
62623 2
62627 1
62683 2
62691 2
62730 2
62747 2
62825 2
62867 2
62869 2
62872 2
62873 2
62874 2
62875 2
62876 2
62879 2
62930 2
62938 2
62946 2
62957 2
62959 2
62961 2
62963 2
63081 2
63093 2
63099 2
63198 2
63270 2
63333 1
63366 1
63389 1
63409 1
63525 2
63528 2
63532 2
63731 2
63760 2
63762 2
63766 2
63850 1
63852 1
63872 2
63928 2
64061 2
64170 1
64395 2
64414 2
64418 2
64492 1
64493 1
64494 1
64556 2
64761 1
64922 2
64924 2
64928 2
64930 2
64999 1
65000 1
65001 1
65002 1
65091 2
65333 1
65498 2
65504 2
65508 2
65510 2
65597 2
65598 2
65685 2
65688 2
66163 1
66321 2
66342 2
66392 2
66398 2
66402 2
66404 2
66466 2
66468 2
66470 2
66522 2
66523 2
66525 2
66526 2
66692 2
66695 2
66710 2
66977 2
66984 2
67837 2
67845 2
67849 2
67858 2
67860 2
67868 2
67879 2
67881 2
67946 2
67957 2
67964 2
68054 2
68272 2
68282 2
68289 2
68297 2
68340 2
68344 2
68347 2
68532 2
68556 2
68560 2
68563 2
68727 2
68922 2
68973 2
69182 2
69663 1
69665 2
69667 2
69673 2
69684 2
69694 2
69699 2
69710 2
69735 2
69740 2
69742 2
69751 1
69753 2
69755 2
69779 2
69782 2
69790 2
69845 1
69847 2
69862 2
69870 2
69940 2
69942 2
70081 2
70085 2
70088 2
70092 2
70281 2
70452 2
70619 2
70842 2
72068 2
72073 2
72084 2
72109 2
72117 2
72155 2
72265 2
72455 1
72555 1
72557 1
72974 2
73024 2
73026 2
73028 2
73030 2
73066 2
73068 2
73070 2
73298 2
73316 2
73318 2
73357 2
73361 2
73366 2
73377 2
73443 2
73447 2
73456 1
73458 2
73512 2
73515 2
73523 2
73593 1
73635 2
73636 2
73643 2
73644 2
73705 2
73730 2
73732 2
73776 2
73777 2
73778 2
73779 2
73780 2
73805 2
73903 2
74072 2
74074 2
74077 2
74223 2
74374 2
74507 2
74624 2
74626 2
74753 2
74898 2
74900 2
75052 2
75270 2
75274 2
75287 2
75573 2
75577 2
76737 2
76829 2
76918 2
76922 2
76977 2
76983 2
77041 2
77051 2
79391 2
79948 2
80695 2
80701 2
80714 2
80731 2
80736 2
80747 2
80766 2
80769 2
80770 2
80778 2
80780 2
80803 2
80811 2
80836 2
80845 2
80853 2
80897 2
80898 2
80909 2
80911 2
82353 2
82379 2
82381 2
82386 2
82388 2
82412 2
82413 2
82418 2
82420 2
82422 2
82423 2
82547 2
82551 2
82562 2
82652 2
83025 2
83105 2
83107 2
83149 2
83151 2
83745 2
83759 2
83760 2
83764 2
83768 2
83788 2
84579 1
84584 2
84595 2
84615 2
85621 2
85643 2
85644 2
85645 2
85646 2
87304 2
87315 2
87371 2
87377 2
87378 2
87380 2
87383 2
87386 2
87390 2
87395 2
87456 2
87458 2
87490 1
87550 2
87555 2
87559 2
87563 1
87564 1
87635 2
87637 2
87691 1
87741 2
87766 2
87808 2
87809 2
87940 2
89843 2
89879 2
90008 2
90110 2
90618 2
90626 2
90664 2
90666 2
90686 2
90733 2
90752 2
90756 2
90787 2
90869 2
90870 2
90872 2
92324 2
92373 2
93205 2
93206 2
93244 2
93245 2
93292 2
93293 2
93294 2
93440 2
93442 2
93600 2
93602 2
93724 2
93728 2
93869 2
94080 2
94754 2
94876 2
94901 2
94903 2
94923 2
94924 2
94926 2
94927 2
97041 1
97044 1
97874 2
98751 2
98752 2
98753 2
98754 2
98756 2
98765 2
98772 2
98774 2
99658 2
99989 2
99990 2
100609 2
100610 2
100611 2
101151 2
101152 2
101154 1
101155 2
101159 2
101164 2
101181 2
101183 2
101234 2
101238 2
101261 2
101293 2
101427 2
101442 2
102477 2
102537 2
103142 1
103144 2
103182 2
103256 1
103340 2
103350 1
103508 1
103648 1
106132 2
106551 2
108947 2
108948 2
108949 2
108959 2
108960 2
108961 2
109685 2
109742 2
110005 2
110499 2
111037 2
111041 2
111096 2
111532 2
111538 2
111540 2
111583 2
112001 2
112750 2
112812 2
112931 2
112942 2
113841 2
117954 2
117955 2
117956 2
117958 2
119712 2
119716 2
120316 2
120318 1
120322 2
120351 2
120391 1
120393 2
120397 2
120407 2
120410 2
120417 2
120421 2
120430 2
120435 2
120437 2
120447 2
120456 2
120722 2
120728 2
120791 2
120836 2
120837 2
120841 2
120844 2
120852 2
120882 2
120902 2
120904 2
120945 2
120947 1
120951 2
120980 2
120982 2
120986 2
120996 2
120999 2
121006 2
121189 2
121192 2
121243 2
121485 2
121486 2
121490 2
121549 2
121551 1
121555 2
121569 2
121571 2
121575 2
121584 2
121585 2
121611 2
121767 2
121822 2
122191 2
122192 2
122196 2
122202 2
122240 1
122244 2
122259 2
122272 2
122274 2
122278 2
122287 2
122374 2
122377 2
122378 2
122447 2
122454 2
122477 2
122482 2
122483 2
122487 2
122559 2
122712 2
122713 2
123042 2
123210 2
123211 2
123217 2
123225 2
123255 2
123256 1
123257 2
123258 2
123275 1
123279 2
123293 2
123295 2
123309 2
123311 2
123315 2
123326 2
123327 2
123338 2
123358 2
123359 2
123366 2
123368 2
123385 2
123397 2
123621 2
123626 2
123763 2
123772 2
123778 2
123785 2
123954 2
124208 2
124445 2
124491 2
124775 2
124843 2
124937 2
125228 2
125304 2
125430 2
125432 2
125434 2
125929 2
126104 2
126111 2
126314 2
126490 2
126558 2
126600 2
126873 2
126954 2
126967 2
127422 2
127555 2
127761 2
127891 2
127904 2
127919 2
128066 2
128079 2
128090 2
128279 2
128292 2
128345 2
128572 1
128574 2
128588 2
128589 2
128590 2
128599 2
128638 2
128802 2
130225 2
130281 1
130306 2
130329 2
130360 1
130492 1
130711 1
131414 2
131417 2
131470 1
131768 2
131903 2
131925 2
131948 2
132226 2
132231 2
132237 2
132243 2
132248 2
132254 2
132261 2
133301 2
133317 2
133333 2
133340 2
133395 2
133434 2
133470 2
133528 2
133563 2
133649 2
133697 2
133700 2
133704 2
133709 2
134435 2
134990 2
134991 2
135019 2
135056 2
135057 2
135134 2
135135 2
135270 2
135271 2
135544 1
136164 2
136168 2
136170 2
136184 2
136889 2
137874 2
138129 1
138140 1
138151 1
138346 1
138589 2
138594 2
138597 2
138600 2
138605 2
138618 2
138662 1
138799 2
138802 2
138845 1
138846 1
138882 2
138888 2
138972 1
139031 2
139109 2
139110 2
139112 2
139114 2
139173 2
139175 2
139224 2
139426 1
139622 2
139716 2
139718 2
139719 2
139813 2
139822 2
139831 2
139837 2
140501 2
140504 2
140567 2
140591 2
140595 2
140598 2
140654 2
140676 2
140793 2
140957 2
141277 2
141281 2
141284 2
141288 2
141359 2
141439 2
141527 2
141649 2
142654 2
142662 2
150960 1
150983 2
151143 2
151151 2
151254 2
151590 2
151599 2
152194 2
152208 2
152217 2
152219 2
158061 2
158751 2
163177 2
163284 2
163393 2
168127 2
168139 2
168173 2
168192 1
168200 1
168247 2
168248 2
168327 2
168339 2
168365 2
168580 2
168581 2
168647 1
168651 1
168652 1
168654 2
168872 2
168873 2
168918 2
168992 2
168993 2
169063 2
169064 2
169106 1
169114 1
169118 1
169144 2
169157 2
169160 2
169209 2
169901 2
170119 2
170122 2
170578 2
170684 2
170897 2
170970 1
171325 2
171328 2
171367 2
171378 2
171578 2
171600 2
172267 2
172284 1
172310 1
172367 1
172475 1
172982 2
172984 2
173001 2
173007 2
173207 2
173780 2
174247 2
174876 2
175345 2
175357 2
175358 2
175437 2
175664 2
175870 2
176217 2
176247 2
177326 1
177346 1
177486 1
177500 1
177579 2
177583 2
177653 2
177654 2
177656 2
177657 2
177699 2
177700 2
177748 1
177759 2
177771 2
177859 2
177985 2
177991 2
177997 2
178000 2
178083 2
178086 2
178169 2
178172 2
178178 2
178181 2
178567 2
178617 2
178727 2
178963 2
178967 2
178985 2
178988 2
179019 2
179022 2
179086 2
179092 2
183985 2
184156 2
185453 2
185650 2
185969 2
188949 2
192890 2
195813 2
195814 2
195817 2
195818 2
195821 2
195822 2
195873 2
195875 2
195916 2
195965 2
196218 1
197114 2
197242 2
197244 2
197532 2
197534 2
198400 1
198733 2
199722 2
200661 2
200717 2
201360 2
201387 2
202227 2
202229 2
202233 2
202235 2
202279 1
202293 1
202304 2
202429 1
202443 1
202708 2
202717 2
202970 2
202976 2
203040 2
203046 2
203192 2
203208 2
203209 2
203216 2
203270 2
203847 2
208620 2
210902 2
217032 2
217054 2
217068 2
217082 1
217319 2
217784 2
220532 2
220555 2
220562 2
221415 2
222476 2
222490 2
222673 2
222679 2
226441 2
226537 2
229911 2
229915 2
236614 2
236631 1
236715 1
237220 2
237234 2
237271 2
237277 2
237305 2
238717 2
239012 1
241374 2
241376 2
241380 2
241382 2
242046 2
243228 2
243275 2
243281 2
244288 2
248300 2
252706 2
260389 2
260393 2
261098 2
261311 2
261324 2
261352 1
261477 2
261590 2
261604 2
261671 2
261946 1
262009 2
262286 2
262851 2
263210 2
263462 2
263909 2
263920 2
264693 2
264717 2
264759 2
265234 2
266321 2
266509 2
267145 2
267481 2
267716 2
270035 1
270109 1
270292 1
271061 2
271292 2
271454 2
276772 1
276832 2
276863 2
277169 2
277183 2
277277 2
277363 2
277440 2
277446 2
277512 2
277597 2
277711 2
277746 2
278090 2
278647 2
279544 2
280802 2
280907 2
281939 2
282618 2
283495 2
283509 2
283539 2
283551 2
286376 2
286969 2
289169 2
295383 2
295874 2
295955 2
296135 2
297856 2
301927 2
308265 2
308285 2
310703 2
310876 2
310896 2
311038 2
311239 2
336483 2
337600 2
337666 2
337688 2
340880 2
358685 2
358690 2
358711 1
358908 2
359177 2
359178 2
359179 2
359206 2
359209 2
359238 2
359933 2
359936 2
360593 2
362059 1
362116 1
362420 1
362555 2
364420 2
364504 2
364691 2
364738 2
364742 2
364753 2
365124 2
366054 2
366099 2
366579 2
368380 2
368412 2
368434 2
369292 2
399148 2
402094 2
414349 2
414364 2
414730 2
414734 2
414755 2
414756 2
414758 2
414793 2
414835 2
414869 2
415272 2
415406 2
415973 1
416012 1
416509 2
417441 2
417451 2
417713 2
417975 2
423535 2
429874 2
431615 2
431656 2
431855 2
443822 2
446195 2
457343 2
457347 2
457591 2
459508 2
465265 2
471634 2
483811 2
483820 2
498153 2
498824 2
498994 2
499261 2
499786 2
501208 2
502286 2
505783 2
509739 2
512512 2
526186 2
530231 2
545339 2
545925 2
545937 2
546209 2
546501 2
554466 2
561780 2
587892 2
587893 2
587895 2
587902 2
587908 2
587915 2
587990 2
588094 2
588096 2
588099 2
588244 2
588247 2
588470 2
589286 2
590877 1
591537 2
591538 2
591603 2
591958 2
591959 2
592553 2
593267 2
593270 2
593275 2
595486 2
597838 2
598054 2
598056 2
598060 2
598062 2
598082 2
598086 2
598096 2
598098 2
598174 2
598225 2
598282 2
598286 2
598360 2
598648 2
598680 2
598682 2
598685 2
598689 2
598700 2
598749 2
598791 2
598985 2
598991 2
598994 2
598999 2
599212 2
599215 2
599218 2
599403 2
599406 2
599600 2
599603 2
599861 2
599864 2
600323 2
600358 2
600361 2
600401 2
600462 2
604691 2
604695 2
605895 2
605896 2
605897 2
605996 2
605997 2
605998 2
606083 2
606153 2
606238 2
606239 2
607665 2
608631 2
608637 2
608934 2
610433 2
611743 2
611744 2
611985 2
612023 2
612097 2
612099 2
612171 2
612173 2
612248 2
612257 2
612258 2
612270 2
612685 2
612705 2
612751 2
612753 2
612791 2
612793 2
612830 2
612833 2
612836 1
612839 1
612844 2
612845 2
613229 2
613408 2
613410 2
613412 2
613413 2
614103 2
614184 2
614203 2
614224 2
614253 2
614344 2
614345 2
614441 2
614445 2
614446 2
614448 2
614452 2
614531 1
614669 2
614691 2
614808 1
615055 2
615085 2
615089 2
615093 2
615672 2
615854 2
615919 2
616023 2
616152 2
616320 2
617330 2
618548 2
618580 2
618610 2
618787 2
618790 2
618793 2
618827 2
618830 2
618859 2
618892 2
618895 2
619011 2
619176 2
623005 2
623006 2
623007 2
623050 2
623086 2
623129 2
623130 2
626829 2
626863 2
627095 2
628070 1
628076 2
628080 2
628081 2
628153 2
629282 2
629499 2
629500 2
629501 2
629502 2
629510 2
629511 2
629512 2
629514 2
629516 2
629517 2
629551 2
630134 2
630137 2
630138 2
630159 2
630160 2
630597 2
630600 2
630651 2
630654 2
630764 2
630767 2
632877 2
632878 2
632879 2
632911 2
632947 2
632990 2
632991 2
635702 2
635721 2
635892 2
636605 2
636606 2
636619 2
636620 2
636970 2
636971 2
636972 2
636985 2
636986 2
636987 2
637193 2
637559 2
637560 2
637562 2
637563 2
638529 2
638555 2
638627 2
638630 2
638759 2
638760 2
638769 2
638770 2
640300 2
640301 2
640302 2
640315 2
640316 2
640317 2
640363 2
640364 2
640365 2
640366 2
640367 2
640368 2
642747 2
642766 2
642917 2
645531 2
649758 2
649777 2
649914 2
650502 2
650503 2
650507 2
650520 2
650522 2
650524 2
650534 2
650535 1
650536 2
650537 1
650556 2
650765 2
651098 2
651099 2
651101 2
651546 2
652246 2
652257 2
652281 1
652285 1
654879 2
654881 2
654885 2
656043 2
656045 2
656047 2
656049 2
656051 2
656317 2
656318 2
656323 2
656326 2
657046 2
657154 2
657180 2
657223 2
657410 2
657826 2
660263 2
660867 2
661027 2
661136 2
661755 2
662523 2
662932 2
662960 2
664464 2
664481 2
667578 1
667614 2
667653 2
667655 2
667695 2
667729 2
667771 2
676150 2
676170 2
676194 2
676232 2
685864 2
685899 2
687753 2
687755 2
687759 2
687761 2
696837 2
697019 2
698512 2
698565 2
698678 2
699038 2
699380 2
700042 2
700700 2
701208 2
702864 2
702939 2
706712 2
715180 2
715215 2
716387 2
716390 2
723441 2
723690 2
724498 2
724669 2
725771 2
726901 2
728066 2
728101 2
728136 2
738786 2
738801 2
738840 2
738855 2
739913 2
739916 2
742641 2
742649 2
742661 2
746911 2
747371 2
747882 2
747927 2
748003 2
748015 2
749034 2
749076 2
749116 2
750496 2
751615 2
751635 2
751655 2
757558 2
764602 2
764603 2
764605 2
764606 2
767027 2
773427 2
774667 2
774723 2
774744 2
774796 2
775101 2
775935 2
775936 2
776130 2
776161 2
778302 2
778318 2
779737 2
779757 2
779777 2
790775 2
813203 2
813728 2
814769 2
814881 2
814953 2
816696 2
816727 2
816740 2
819608 2
822639 2
822659 2
822679 2
822699 2
839736 2
839751 2
863103 2
896566 2
896690 1
896695 1
896706 1
896822 2
896919 2
896945 2
896974 2
897004 2
897037 2
897235 1
897244 2
897250 2
897350 2
897541 1
897542 1
897543 1
897553 2
897554 2
897561 2
897562 2
897621 2
897622 2
897623 2
897632 2
897633 2
897667 2
897705 2
897858 2
897860 2
897861 2
897870 2
897871 2
897880 2
897999 2
898089 2
898136 2
898440 2
898586 2
898617 2
898770 2
899357 2
899360 2
899522 2
899620 2
899812 2
899947 2
899948 2
899949 2
899950 2
900077 1
